Month,keyword,count,tweets
3'21,march,65,"['upcoming online event   feel the power  influential women in bratecc s 20 years of success and beyond  it s in two days   registration     date  wednesday  march 31  2021 time  4pm  cst    18h  gmt 3           global    ', 'today s sports cover  40 minutes away  university of houston houston cougar men s hoops houston astros rice university  fortheh  elite8  marchmadness  3rdward  forthecity  gocoogs  ', '  student leaders are working to build a more accessible and inclusive community  and in anticipation of the 24 hour challenge on march 25  2021  they want to share this message of support with you   ', 'come to our virtual in the loop group unit meeting tomorrow  march 25  at 11 30 a m  featuring jim blackburn of    go to our fb page     for more info   ', 'the   24 hour challenge is march 25th  and we hope you ll consider supporting the rice green fund to support the growth of  sustainability programs at rice  participate here     1day1rice  ']"
3'21,riceuniversity,57,"['a imagem compartilhada pelo ministro ramos foi publicada originalmente pela deputada federal carla zambelli em seu perfil no instagram  carlazambelli  vacinaja  fakenews  riceuniversity  brasil  planetaazul  ', 'artdaily recommends  does selfishness evolve  ask a cannibal  selfishness  cannibal  riceuniversity  science  newspaper   rice university  read more about this here     ', 'does selfishness evolve  ask a cannibal  selfishness  cannibal  riceuniversity  science  newspaper   rice university   read more about this here     ', 'larry mcmurtry  the prolific and popular author who took readers back to the old american   oscar  riceuniversity  tucson  dc  paulnewman  ', 'live oak trees on the rice university campus by norm gabitzsch      youpic  photography  houston  texas  riceuniversity  blackandwhite  blackandwhitephoto  blackandwhitephotography  monochrome  nature  trees  infrared  bwfc']"
3'21,professor,53,"['from dreaming of space to  owlsinspace  i am proud to be featured by   in an  unconventionalstudents video    thank you to all the friends  family  professors  and colleagues who supported me throughout my journey at rice    ', 'distinguished colloquium by professor richard baraniuk from rice university  please join us on monday  4 05 21  at 11am pst via zoom  we are so excited to hear him speak    ucrece  ucr  ece  coming  speak  news  ecenews  ucriverside  ', 'rice university is growing with the addition of new programs and professors     ', 'dr  james m  tour  a synthetic organic chemist and t  t  and w  f  chao professor of chemistry at rice university  uses science to call out scientists in his talk  scientists are clueless on the origin of life         ', 'rice university is growing with the addition of new programs and professors     ']"
3'21,today,53,"['today s sports cover  40 minutes away  university of houston houston cougar men s hoops houston astros rice university  fortheh  elite8  marchmadness  3rdward  forthecity  gocoogs  ', 'wnit champions  baby    congratulations to   for taking home the championship today          champcity    ', ' doerrinstitute s   joined  owlhaveyouknow podcast host and   biz s david droogleever this week to talk about our commitment to creating more and better leaders  including our efforts beyond     listen today at    ', 'bests of 51 06m and 53 61m for kira benkmann and jemira thomlinson respectively in the women s hammer throw  these ladies have gotten the ball rolling for our cowboys  amp  cowgirls at rice university today ', 'interview today with dr  timothy schroeder from rice university at 3 00 ct today  we will be exploring some topics in philosophy of mind     ']"
3'21,school,53,"['   newt panel discussion  the graduate to post graduate transition   weds   april 7th   newt alums to provide tips and advice on how to prepare for life after graduate school    11am mst     12 noon mdt     1pm cst     2pm edt     ', 'the core members of the swc were texas based schools plus one in arkansas  rice university  southern methodist university  texas a amp m university  texas christian university  baylor university  the university of arkansas  university of texas and texas tech university ', 'congratulations to brother nolan wilson   assistant coach   spring 18 tail klub 5 klub  for coaching rice university girls basketball program to win the wnit championship for the 2021 school year           way to go phi   ', 'drew peterson of   hoops  from    i could se this in him in high school   started out at  ', 'school of engineering of rice university are both named in honor of him  kbr  inc   formerly kellogg brown  amp  root  is an american engineering  procurement  and construction company  formerly a subsidiary of halliburton  after halliburton acquired dresser industries in 1998 ']"
3'21,called,51,"['  com   lost to history the word concrete is a generic word there was a time when concrete becomes even stronger with age closest formulation with something called quikrete came out in the late 50s early 60s the masons and the freemasons were very upset that the formula was released', '1977 draft  i was sitting in my dorm room at rice university  the packers called me and said they were taking me with the 28th pick in the first round  5 minutes later  bud called and said we are taking you at 27   thank you bud ', '  rice university is working with a company called great basin scientific on the research of covid19  that company was a scam and now 100  owned by leading chinese bio company luye helping them stealing info and r amp d from us  same guy closed 34 australian hospitals during pandemic', '      89   rice university is working with a company called great basin scientific on the research of covid19  that company was a scam and now 100  owned by leading chinese bio company luye helping them stealing info and r amp d from us  same guy closed 34 australian hospitals during pandemic', '  rice university is working with a company called great basin scientific on the research of covid19  that company was a scam and now 100  owned by leading chinese bio company luye helping them stealing info and r amp d from us  same guy closed 34 australian hospitals during pandemic']"
3'21,2021,49,"['upcoming online event   feel the power  influential women in bratecc s 20 years of success and beyond  it s in two days   registration     date  wednesday  march 31  2021 time  4pm  cst    18h  gmt 3           global    ', 'congratulations to brother nolan wilson   assistant coach   spring 18 tail klub 5 klub  for coaching rice university girls basketball program to win the wnit championship for the 2021 school year           way to go phi   ', '  ended up losing to eventual 2021 wnit wbb champ rice university', 'introducing    clinical research fellows   ent 2021 22    shaan somani   somani md    22 ba      katherine yu   md    21 ba     nathan farrokhian   md    22 bs     entsurgery  ', 'celebrating the end of a fantastic amp 5 experience with the stem department at rice university and conocophillips  the program ended on a high note when i was awarded the 2021 2022 amp innovation award grant    stem        ']"
3'21,read,48,"['  congrats to our  newtstudent  juliana levi for taking 2nd place in the nanopitch from the   annual competition   nsffunded  research supported by drs     bruce      and   s wong    read on     ', 'artdaily recommends  does selfishness evolve  ask a cannibal  selfishness  cannibal  riceuniversity  science  newspaper   rice university  read more about this here     ', 'does selfishness evolve  ask a cannibal  selfishness  cannibal  riceuniversity  science  newspaper   rice university   read more about this here     ', 'larry mcmurtry  the prolific and popular author who took readers back to the old american   oscar  riceuniversity  tucson  dc  paulnewman  ', 'imagine that the first mcmurtry you ever read was  all my friends are going to be strangers   because you were a grad student at   looking for a good read and pulling random fiction off a   shelf  what a collision   ']"
3'21,first,47,"['     first dose only  is my new band name', '1977 draft  i was sitting in my dorm room at rice university  the packers called me and said they were taking me with the 28th pick in the first round  5 minutes later  bud called and said we are taking you at 27   thank you bud ', 'imagine that the first mcmurtry you ever read was  all my friends are going to be strangers   because you were a grad student at   looking for a good read and pulling random fiction off a   shelf  what a collision   ', 'what many people may not know is that larry mcmurtry was a monumentally talented and dedicated teacher  he was my freshman english professor at   in 1968  well after his first novel   horseman  pass by   1961  became the movie hud  1963  ', 'additionally  as rice university s chair of the department of religion april deconick astutely points out in her book the gnostic new age on p  142 the greek actually has gosjohn s 8 44 s first line read  you are from the father of the devil   whereas most  if not all ']"
3'21,energy,47,"['this week s roundup of houston innovators includes moji karimi of cemvita factory  shanna jin of rice university  and trent crow of real simple energy   ', 'event   webinar   decarbonization of the world s energy grid  challenges and opportunities   mhi   baker inst    hydrogen        ', 'what does the quest for renewable energy  amp  dark fiber have in common   researchers         lab  amp    are teaming up to map potential  geothermal  energy locations in the calif  imperial valley with  darkfiber         ', '  energy                   that s all from this episode  be sure to subscribe to our youtube channel for more  fusionnews updates       9 9 ', '  energy             lastly    has published an article discussing the uk s publicly funded efforts with   ceo ian chapman  and with a mention of        8 9 ']"
3'21,time,44,"['upcoming online event   feel the power  influential women in bratecc s 20 years of success and beyond  it s in two days   registration     date  wednesday  march 31  2021 time  4pm  cst    18h  gmt 3           global    ', '  com   lost to history the word concrete is a generic word there was a time when concrete becomes even stronger with age closest formulation with something called quikrete came out in the late 50s early 60s the masons and the freemasons were very upset that the formula was released', 'here is our second episode of the asme    dynamic systems and control division podcast series  we invited prof    from rice university to join our discussion this time  let us know your thoughts    via  ', '      yizhang wow  crazy    said he ran into you recently and it was hard to believe how time flies  congratulations on all your success ', 'long time afrl afosr pi  amp  giant in the world of  graphene  dr  james tour    provided testimony    hearing on  building technologies research for a sustainable future      afosrboldresearch  flashgraphene  buildingmaterials  ']"
3'21,science,44,"['rice university has a new reu opportunity in data science  this 10 week  fully funded reu will provide a 6k stipend  housing and some transportation support  students will design  amp  implement new machine learning algorithms  apps are due april 15  for more     ', 'artdaily recommends  does selfishness evolve  ask a cannibal  selfishness  cannibal  riceuniversity  science  newspaper   rice university  read more about this here     ', 'dr  james m  tour  a synthetic organic chemist and t  t  and w  f  chao professor of chemistry at rice university  uses science to call out scientists in his talk  scientists are clueless on the origin of life         ', 'does selfishness evolve  ask a cannibal  selfishness  cannibal  riceuniversity  science  newspaper   rice university   read more about this here     ', 'study confirms evolutionary link between social structure and selfishness     com           uni     csbs   research  stem  education  science  ']"
3'21,thanks,43,"['the latest speaker at our robotics colloquium was rahul shome     from   at    thanks for the great talk rahul    you can find the recording here   ', 'thanks to all the owls  parents and friends for your support and generosity to       ', '      yizhang   sure did and   gave a very interesting talk  thanks and we will all have to catch up soon ', '      yizhang feels like just yesterday i was there  crazy that was 4 years ago now  thanks for sharing ', '            thanks  stephanie  ']"
3'21,business,43,"['once done we will catch another bus back to boston  sleep and do the same thing again to nyc and on a few occasions take the train to pennsylvania  on one occasion i used my rent to attend the rice university business pitch competition  we didn t win  amp  i subsequently got evicted', 'rice announces tuition for 2021 22 academic year     america  architecture  business  education  engineering  fulltime  houston  howard  investment  president  psychology  research  riceuniversity  science  students  university  ', 'rice university jones graduate school of business aims to hire amid program growth   via  ', 'african theological seminary the appeal of the word of faith movement business meeting  elias kifon bongmba  rice university  and', 'join the  smithbusiness centre for social impact march 30 at 12pm for their  speakerseries event   resilience in 2021 and beyond   featuring dr  danielle king  prof of industrial and  organizationalpsychology at    register     resilience  ']"
3'21,join,41,"['distinguished colloquium by professor richard baraniuk from rice university  please join us on monday  4 05 21  at 11am pst via zoom  we are so excited to hear him speak    ucrece  ucr  ece  coming  speak  news  ecenews  ucriverside  ', ' doerrinstitute s   joined  owlhaveyouknow podcast host and   biz s david droogleever this week to talk about our commitment to creating more and better leaders  including our efforts beyond     listen today at    ', 'here is our second episode of the asme    dynamic systems and control division podcast series  we invited prof    from rice university to join our discussion this time  let us know your thoughts    via  ', 'ben kamins joins apollo for  musicofexile on april 15  when he was a child he chose the bassoon because  it was the weirdest  instrument    now he is principal bassoon of the houston symphony and professor at rice university    live 4 15   7 30pm fb  amp  youtube  ', 'please join  lapl for a new learning circle   our learning circle will be taking the rice university online class   foundations of mindfulness  read about the course  preview the syllabus  and enroll here     ']"
3'21,year,41,"['upcoming online event   feel the power  influential women in bratecc s 20 years of success and beyond  it s in two days   registration     date  wednesday  march 31  2021 time  4pm  cst    18h  gmt 3           global    ', 'according to a new research brief from rice university s houston education research consortium  when the covid 19 pandemic forced education online a year ago  more than one in five families lacked internet access or digital devices for their students to learn online   khou', 'congratulations to brother nolan wilson   assistant coach   spring 18 tail klub 5 klub  for coaching rice university girls basketball program to win the wnit championship for the 2021 school year           way to go phi   ', '      yizhang feels like just yesterday i was there  crazy that was 4 years ago now  thanks for sharing ', 'rice university  rice announces tuition for 2021 22 academic year  ']"
3'21,engineering,40,"['school of engineering of rice university are both named in honor of him  kbr  inc   formerly kellogg brown  amp  root  is an american engineering  procurement  and construction company  formerly a subsidiary of halliburton  after halliburton acquired dresser industries in 1998 ', 'at    pre med undergrad norman zheng  21 balances majoring in bioengineering and religion while getting a hands on experience with rice ems   watch his story at    ', 'rice announces tuition for 2021 22 academic year     america  architecture  business  education  engineering  fulltime  houston  howard  investment  president  psychology  research  riceuniversity  science  students  university  ', 'with your help rice exceeded our 24 hour challenge goal of 6 000 donors  thank you for supporting   and the oshman engineering design kitchen    1day1rice  ', 'introducing another of our amazing global engineering network  gen  members  kimmai graduated from rice university with a phd in materials and nanoengineering  pursuing sustainable solutions in li ion battery recycling and other manufacturing processes     ']"
3'21,thank,39,"['from dreaming of space to  owlsinspace  i am proud to be featured by   in an  unconventionalstudents video    thank you to all the friends  family  professors  and colleagues who supported me throughout my journey at rice    ', 'the latest speaker at our robotics colloquium was rahul shome     from   at    thanks for the great talk rahul    you can find the recording here   ', '1977 draft  i was sitting in my dorm room at rice university  the packers called me and said they were taking me with the 28th pick in the first round  5 minutes later  bud called and said we are taking you at 27   thank you bud ', 'thanks to all the owls  parents and friends for your support and generosity to       ', '      yizhang   sure did and   gave a very interesting talk  thanks and we will all have to catch up soon ']"
3'21,congratulations,39,"['congratulations to eva pitts         automotiveaftermarket        ', 'congratulations to brother nolan wilson   assistant coach   spring 18 tail klub 5 klub  for coaching rice university girls basketball program to win the wnit championship for the 2021 school year           way to go phi   ', 'wnit champions  baby    congratulations to   for taking home the championship today          champcity    ', '  sneaks behind the ole miss defense to get fed for the layup  this is   offense  continuous motion and breaking to the rim  congratulations on the wnit championship     ', 'congratulations   woman s basketball  wnit champions       ']"
3'21,covid,37,"['houston refines hunt for covid in wastewater   via  ', 'according to a new research brief from rice university s houston education research consortium  when the covid 19 pandemic forced education online a year ago  more than one in five families lacked internet access or digital devices for their students to learn online   khou', '    rice university is working with great basin scientific on research of covid19  gbsn was a scam and now 100  owned by leading chinese bio company luye hillhouse capital invested helping them stealing info and r amp d from us  same owner closed 34 australian hospitals during pandemic', '  rice university is working with great basin scientific on research of covid19  gbsn was a scam and now 100  owned by leading chinese bio company luye hillhouse capital invested helping them stealing info and r amp d from us  same owner closed 34 australian hospitals during pandemic', '  rice university is working with great basin scientific on research of covid19  gbsn was a scam and now 100  owned by leading chinese bio company luye hillhouse capital invested helping them stealing info and r amp d from us  same owner closed 34 australian hospitals during pandemic']"
3'21,women,36,"['upcoming online event   feel the power  influential women in bratecc s 20 years of success and beyond  it s in two days   registration     date  wednesday  march 31  2021 time  4pm  cst    18h  gmt 3           global    ', 'congratulations to the   women s basketball team for winning the women s nit tournament  well done ', 'bests of 51 06m and 53 61m for kira benkmann and jemira thomlinson respectively in the women s hammer throw  these ladies have gotten the ball rolling for our cowboys  amp  cowgirls at rice university today ', '  we will be covering the women s nit game coming up vs  rice university    to hear exclusive coverage of this game head to this link     pregame will begin shortly before tip   5 pm   let s go hens      ', 'i also took a look at a lawsuit rice university filed against former women s basketball associate head coach winston gandy  who rice claims owes the school  87 5k for breaking a signed agreement   ']"
3'21,work,36,"['two new fantastic molecular machines keynotes  amp  guests to start your week   molecular machines  applications in medical treatments         molecular machines that work at all scales   nicolas giuseppone  university of strasbourg   ', '    rice university is working with great basin scientific on research of covid19  gbsn was a scam and now 100  owned by leading chinese bio company luye hillhouse capital invested helping them stealing info and r amp d from us  same owner closed 34 australian hospitals during pandemic', '  rice university is working with great basin scientific on research of covid19  gbsn was a scam and now 100  owned by leading chinese bio company luye hillhouse capital invested helping them stealing info and r amp d from us  same owner closed 34 australian hospitals during pandemic', '  rice university is working with great basin scientific on research of covid19  gbsn was a scam and now 100  owned by leading chinese bio company luye hillhouse capital invested helping them stealing info and r amp d from us  same owner closed 34 australian hospitals during pandemic', '  rice university is working with great basin scientific on research of covid19  gbsn was a scam and now 100  owned by leading chinese bio company luye hillhouse capital invested helping them stealing info and r amp d from us  same owner closed 34 australian hospitals during pandemic']"
3'21,team,36,"['  as a   alumnus who s also a   fan  i m glad for both your college and pro teams  as a will rice person  i ll forgive you for being sid rich ', 'congratulations to the   women s basketball team for winning the women s nit tournament  well done ', 'houston hangin  with the one  the only         grabbed boba  amp  got lost on rice university  irl steam at        ', '            many congrats to you and your team  well deserved ', 'rice university 24 hour challenge is on  please give to your home collegiate swim team  just use link and scroll to sports and choose swimming  thanks and see you at the pool soon   ']"
3'21,learn,35,"['according to a new research brief from rice university s houston education research consortium  when the covid 19 pandemic forced education online a year ago  more than one in five families lacked internet access or digital devices for their students to learn online   khou', 'rice university has a new reu opportunity in data science  this 10 week  fully funded reu will provide a 6k stipend  housing and some transportation support  students will design  amp  implement new machine learning algorithms  apps are due april 15  for more     ', 'learn about the racial geography project research collective about their ongoing work on the entanglement of the histories of slavery  segregation  and racial injustice    via task force on slavery  segregation and racial injustice    ', 'the computational wellbeing research group of rice university is looking for productivity study participants  this remote study focuses on work productivity  and those participating will receive up to  150 for 30 days in the study  visit   to learn more   ', 'please join  lapl for a new learning circle   our learning circle will be taking the rice university online class   foundations of mindfulness  read about the course  preview the syllabus  and enroll here     ']"
4'21,houston,137,"['breaking news  the moody announces its summer 2021 exhibition featuring brie ruais   art  houston  ceramics          ', '  my grandfather attended rice university in houston back when it was free   the only thing you had to pay for back then was books', 'el maestro eberhard stoll realiz  estudios de viola con uta vincze en la universidad  carl mar a von weber  de dresde   diplom ndose en pedagog a y orquesta  de 1994 96 curs  la maestr a en rice university en houston  usa    inscripci n      ', '    veritas yes  houston only has nasa  rice university  texas medical instruments  30k employees   an oil boom  and is the fastest growing city in the usa  yet still completely affordable  nothing to see here ', 'register for this once in a lifetime webinar presented by rice university   topic the red book of houston  an early 20th century black proclamation   description a webinar discussing the red book of houston and its times  norie gut    ']"
4'21,research,121,"['researchers at sdri and   have shown wearable devices that continuously monitor blood sugar provide new insights into the progression of type 2 diabetes among at risk hispanic latino adults    ', 'take the new   oci driver for a test drive  don t waste money  energy  and precious natural resources on supercomputers that will sit idle    cloudbursting is a better alternative  learn more             research  ', 'new  engineering  amp   science bldg plans taking shape   construction to begin this summer on 266 000 sq ft bldg replacing abercrombie  designed from the ground up to amplify the remarkable interdisciplinary scholarship that defines   research    ', 'this friday  join a   student led symposium with rice faculty prof  david oh and prof  neha vora discussing research on globalizing asia  and focusing on race and racism across borders   learn more   ', 'read about this press release  amir kalev  researcher at   isi quantum information science lab  worked in partnership with researchers     amp    to  pushes quantum state tomography beyond current computation capabilities   link   ']"
4'21,great,97,"['had a great seminar actually with some brilliant graduate students from   and   on colonialism  racism  and resistance  we read said  fanon  mamdani  li        palsingh  barbara fields among others   ', 'congrats to current highlander shortstop    on his recent commitment to rice university   owls are getting a great kid and a great student  ben is a quality left handed hitting infielder that can run and play multiple positions   ', '    this is indeed a great news and a massive feat achieved  a big congratulations to  ', 'we need the        family to help us reach our  50k match  great experiences available   napa valley  cabo  antigua and more   ', '  rice university is working with great basin scientific on research of covid19  gbsn was a scam and now 100  owned by leading chinese bio company luye hillhouse capital invested helping them stealing info and r amp d from us  same owner closed 34 australian hospitals during pandemic']"
4'21,science,76,"['new  engineering  amp   science bldg plans taking shape   construction to begin this summer on 266 000 sq ft bldg replacing abercrombie  designed from the ground up to amplify the remarkable interdisciplinary scholarship that defines   research    ', 'glad to be part of the exciting fun collaboration between art  amp  science by   uh      cochran    was exciting to demonstrate the nahual project at the moody theatre of arts  rice university   amp  meet all in person after a long time   ', 'read about this press release  amir kalev  researcher at   isi quantum information science lab  worked in partnership with researchers     amp    to  pushes quantum state tomography beyond current computation capabilities   link   ', 'we are excited to announce that   will soon clear space for a new state of the art engineering and science building to replace the historic abercrombie engineering laboratory  construction is expected to begin this summer       ', 'psychtoday   researchers use advanced ai to predict extreme  weather  a new system uses state of the art  ai  deeplearning techniques for higher accuracy  read      innovation  science           ']"
4'21,texas,71,"['texas dps h125 helicopter tracked passing by   near    htx  aviation     ', '    veritas yes  houston only has nasa  rice university  texas medical instruments  30k employees   an oil boom  and is the fastest growing city in the usa  yet still completely affordable  nothing to see here ', 'kushal gupta  our alumnus  will pursue his undergrad studies at    houston  texas  we are so proud of him and wish him all the best for the future      read this heartfelt message that his parents wrote to us     alumni  sanctamariainternationalschool  ', 'my blood was here before stephen f austin came to texas  my swedish clan came to texas to settle at the request of the governor of mexico  my blood own texas land all over central texas  my kin donated land for rice university  king ranch was part of the swenson land ', 'rice university front lawn by norm gabitzsch      youpic  photography  riceuniversity  blackandwhite  blackandwhitephotography  blackandwhitephoto  houston  texas']"
4'21,scientists,70,"['rice university scientists have optimized a process to convert waste from rubber tires into graphene that can  in turn  be used to strengthen concrete   while the majority of the 800 million tires discarded annually are burned for    ', 'got my second jab yesterday so it s appropriate to post this illustration i did accompanying a lovely article in   magazine about 2 scientists at the forefront of vaccine development            i got pfizer so extra shout out to bill gruber   ', 'rice university scientists have proven to strengthen concrete at the molecular level   graphene  ricelab     carbonemissions    ', ' faster than fast  computer scientists from   have trained deep neural networks 15x faster with a little help from  ai    via  ', 'computer scientists from rice university display cpu algorithm that trains deep neural networks 15 times faster than gpu     artificialintelligence  neuralnetworks  machinelearning  deeplearning']"
4'21,institute,69,"['neither grades nor academic level predicts the success of student leaders  what does  join my conversation with tom kolditz  director of the doerr institute for new leaders at rice university  to challenge traditional myths about leadership training     ', ' we are 10 20 years away from the south and the west being truly dominant in american culture and american society     william fulton  director of the kinder institute for urban research at rice university in houston   but what about the water supply in the american west   ', ' north carolina and texas are positioned to become the intellectual powerhouses of the new economy    william fulton  director of the kinder institute for urban research at rice university in houston  ', 'applications to join our team as an affiliate close today   becoming a  doerrinstitute affiliate is a great opportunity for   students to practice their  leadership skills and build community with other  riceowls    apply now at    ', 'if you are an undergrad at    have participated in at least one  doerrinstitute program  and are passionate about sharing your experience with others  we want you to join our team    doerr affiliate applications close tomorrow  apply at    ']"
4'21,2021,66,"['congratulations to  uclaentrepreneurs mitchella gilbert   21  and ashley sykore from   law on earning 5th place at the 2021   business plan competition    amazing work  ladies    longla  ', 'soon to be  ricealumni and 2021 sallyport award winners dani perdue  18  21 and chloe oani  21 have made a lasting impact on the   community  amp  will continue to do so beyond the hedges  read more about    amp    at    ', 'my heart is full  i got to see my students in person today   classof2021  riceuniversity  yayforvaccination  yayforinpersoninteraction  ', 'breaking news  the moody announces its summer 2021 exhibition featuring brie ruais   art  houston  ceramics          ', ' nfldraft  from rice university to the vikings  tomorrow is when dreams are made  such a fun and exciting time   in honor of the draft take 10  off all orders with code nfldraft21 on the site through the draft this weekend   skol  nfldraft2021  ']"
4'21,join,65,"['on wednesday  may 5  join the   office of alumni relations and center for career development     for a live webinar with cohen and learn the top strategies for returning to work after a career break  register today       ', 'this friday  join a   student led symposium with rice faculty prof  david oh and prof  neha vora discussing research on globalizing asia  and focusing on race and racism across borders   learn more   ', 'neither grades nor academic level predicts the success of student leaders  what does  join my conversation with tom kolditz  director of the doerr institute for new leaders at rice university  to challenge traditional myths about leadership training     ', 'this week  we would like to extend a warm welcome to the newest member of our team  barath  barath has been with us as a part time contractor since 2019 while working towards his phd at rice university  he will be joining us as a mechanical engineer to support our r amp d efforts   ', 'race and asia  a   student symposium  join   for a conversation with professor david oh  professor neha vora  and   undergraduate students as they explore the question of race through innovative research  register      ']"
4'21,pandemic,65,"['  rice university is working with great basin scientific on research of covid19  gbsn was a scam and now 100  owned by leading chinese bio company luye hillhouse capital invested helping them stealing info and r amp d from us  same owner closed 34 australian hospitals during pandemic', '  rice university is working with great basin scientific on research of covid19  gbsn was a scam and now 100  owned by leading chinese bio company luye hillhouse capital invested helping them stealing info and r amp d from us  same owner closed 34 australian hospitals during pandemic', '  china talk   rice university is working with great basin scientific on research of covid19  gbsn was a scam and now 100  owned by leading chinese bio company luye hillhouse capital invested helping them stealing info and r amp d from us  same owner closed 34 australian hospitals during pandemic', '  xwkd rice university is working with great basin scientific on research of covid19  gbsn was a scam and now 100  owned by leading chinese bio company luye hillhouse capital invested helping them stealing info and r amp d from us  same owner closed 34 australian hospitals during pandemic', '  rice university is working with great basin scientific on research of covid19  gbsn was a scam and now 100  owned by leading chinese bio company luye hillhouse capital invested helping them stealing info and r amp d from us  same owner closed 34 australian hospitals during pandemic']"
4'21,baker,63,"['happy birthday  shakespeare    here s a compilation of all my   performances that i sent to my college shakespeare group   bakershake at    ', ' my first question is  why   said kirstin matthews  a fellow for science and technology at rice university s baker institute   i think the public is going to be concerned  and i am as well  that we re just kind of pushing forward with science without having a proper conversation ', 'covid 19 pandemic changes to healthcare         arcadia  bakerinstitute  baylorcollegeofmedicine  biomedical  coronavirus  departmentofhealth  government  houston  humanservices  participants  riceuniversity  texas  universityofhouston  whitehouse  zoom', 'mexico s petrochemicals sector has suffered from underinvestment and the prioritization of crude oil production by state oil company pemex  according to a new issue brief published by rice university s baker institute for public policy       ', 'kirstin r w  matthews  ph d  with   s baker institute for public policy joins   w    at 2 35pm to discuss the fact that  for the first time  scientists have created embryos that are a mix of human and monkey cells   ']"
4'21,working,60,"['  rice university is working with great basin scientific on research of covid19  gbsn was a scam and now 100  owned by leading chinese bio company luye hillhouse capital invested helping them stealing info and r amp d from us  same owner closed 34 australian hospitals during pandemic', '  rice university is working with great basin scientific on research of covid19  gbsn was a scam and now 100  owned by leading chinese bio company luye hillhouse capital invested helping them stealing info and r amp d from us  same owner closed 34 australian hospitals during pandemic', '  china talk   rice university is working with great basin scientific on research of covid19  gbsn was a scam and now 100  owned by leading chinese bio company luye hillhouse capital invested helping them stealing info and r amp d from us  same owner closed 34 australian hospitals during pandemic', '  xwkd rice university is working with great basin scientific on research of covid19  gbsn was a scam and now 100  owned by leading chinese bio company luye hillhouse capital invested helping them stealing info and r amp d from us  same owner closed 34 australian hospitals during pandemic', '  rice university is working with great basin scientific on research of covid19  gbsn was a scam and now 100  owned by leading chinese bio company luye hillhouse capital invested helping them stealing info and r amp d from us  same owner closed 34 australian hospitals during pandemic']"
4'21,energy,59,"['take the new   oci driver for a test drive  don t waste money  energy  and precious natural resources on supercomputers that will sit idle    cloudbursting is a better alternative  learn more             research  ', 'webinar  a panel of   experts discussed how  hydrogen and  nanotechnology can help advance the  netzero energy transitions  watch on demand                    climatechange  ', 'this   team s clever design for using the power of the sun to make fresh water from saltwater  even at night  has been chosen as one of eight semifinalists in a department of energy contest for the  1 million solar desalination prize     ', '  in the hart energy video interview  40 under 40  he stated that his rice university executive mba really got him going in biz   he also complains about older  established land guys who don t retire  when they could  lol   also  check his socks   oott   ', 'what does the quest for  renewableenergy  amp  dark fiber have in common   researchers         lab  amp    are mapping potential  geothermal  energy locations in the calif  imperial valley with  darkfiber         earthday  ']"
4'21,info,58,"['additional resources    travel health notices  destination pages  etc    tweets   acha travel health coalition         covid19 info   faqs   resources for operational resilience    covid19 critical resources   ', 'read about this press release  amir kalev  researcher at   isi quantum information science lab  worked in partnership with researchers     amp    to  pushes quantum state tomography beyond current computation capabilities   link   ', '  rice university is working with great basin scientific on research of covid19  gbsn was a scam and now 100  owned by leading chinese bio company luye hillhouse capital invested helping them stealing info and r amp d from us  same owner closed 34 australian hospitals during pandemic', '  rice university is working with great basin scientific on research of covid19  gbsn was a scam and now 100  owned by leading chinese bio company luye hillhouse capital invested helping them stealing info and r amp d from us  same owner closed 34 australian hospitals during pandemic', '  china talk   rice university is working with great basin scientific on research of covid19  gbsn was a scam and now 100  owned by leading chinese bio company luye hillhouse capital invested helping them stealing info and r amp d from us  same owner closed 34 australian hospitals during pandemic']"
4'21,first,58,"['first ncaa tournament win in school history for my alma mater      program started my freshman year  and i m so glad to see its  continued success  5th ncaa bid    h t to   as the longest tenured and 2nd of 3 coaches for so much program building   ', '      unions are good and unionization should be every worker s first priority ', '      conda25   29   bignick74             brown  richard myers   castle high school  in   6 7 295lbs  ol 3    class of 2022  gpa 3 0  812 629 7513   richard myers03  com      don mattingly youth first award  hl        ', 'thinking about turning down rice university for no reason other than the fact that i m terrified of having to share my rice purity score to everyone on the first day of school    i m prude', 'what s 3d  genomics  how do 6 4 billion  letters  of  dna fit inside a small 3d space in every human cell   first in our  letstalk3dg series    at   provide an introduction to the field of  3dgenomics at  ']"
4'21,times,57,"['the exploring educational excellence virtual tour  brown  uchicago  columbia  cornell and rice  will be held four different times this summer   check it out                   ', 'register for this once in a lifetime webinar presented by rice university   topic the red book of houston  an early 20th century black proclamation   description a webinar discussing the red book of houston and its times  norie gut    ', 'researchers from   and   have demonstrated ai software that runs on commodity processors and trains deep neural networks 15 times faster than platforms based on graphics processors     afosrboldresearch  highriskhighreward  computerscience  ', '      thanks  ryan  sometimes it feels like an uphill battle  but a good one  gotta train the next generation ', 'computer scientists from rice university display cpu algorithm that trains deep neural networks 15 times faster than gpu     artificialintelligence  neuralnetworks  machinelearning  deeplearning']"
